sw02-0224-fs29,B,A,chúng ta chắc chắn nhận thấy điều đó là sự thật,agreement
sw02-0224-fs30,A,B,huh-uh,autoPositive
sw02-0224-fs31,B,A,uh,stalling
sw02-0224-fs32,B,A,thực sự chúng tôi đã -,retraction
sw02-0224-fs33,B,A,nhứng đứa con của chúng tôi hiện mười một và chín tuổi,inform
sw02-0224-fs34,A,B,huh-uh,autoPositive
sw02-0224-fs35,B,A,và,turnKeep
sw02-0224-fs36,B,A,chúng tôi chuyển đi từ một trung tâm chăm sóc trẻ được thể chế hóa,inform
sw02-0224-fs37,A,B,huh-uh,autoPositive
sw02-0224-fs38,B,A,nếu chúng ta có thể gọi những chuỗi đó như thế ừm bằng cái tên đó,inform
sw02-0224-fs39,A,B,phải,autoPositive
sw02-0224-fs40,B,A,uh,stalling
sw02-0224-fs41,B,A,như thế bằng cái tên đó,selfCorrection
sw02-0224-fs42,A,B,phải,autoPositive
sw02-0224-fs43,B,A,và nhận ra rằng nhiều creative avenues là câu trả lời đúng đắn cho chúng tôi,inform
sw02-0224-fs44,B,A,uh,stalling
sw02-0224-fs45,A,B,huh-uh,autoPositive
sw02-0224-fs46,A,B,huh-uh,autoPositive
sw02-0224-fs47,B,A,uh,stalling
sw02-0224-fs48,B,A,từng có thời điểm chúng tôi có au paris,inform
sw02-0224-fs49,A,B,huh-uh,autoPositive
sw02-0224-fs50,B,A,bằng cách trao đổi dịch vụ với họ,inform
sw02-0224-fs51,A,B,huh-uh,autoPositive
sw02-0224-fs52,B,A,và,turnKeep
sw02-0224-fs53,B,A,việc đó hiệu quả được một thời gian,inform
sw02-0224-fs54,B,A,nhưng một người phù hợp thì thực sự rất khó để tìm được,inform
sw02-0224-fs55,B,A,họ đã thực sự người phù hợp đã thực sự,selfCorrection
sw02-0224-fs56,A,B,tôi chắc chắn rằng điều đó đúng,agreement
sw02-0224-fs57,B,A,việc đó cần đến sự pha trộn của những sinh viên đại học rất trưởng thành những người muốn làm một cái gì đó và chưa sẵn sàng dành thời gian và sự quan tâm đến trẻ em,inform
sw02-0224-fs58,A,B,huh-uh,autoPositive
sw02-0224-fs59,A,B,phải,autoPositive
sw02-0224-fs60,A,B,phải,autoPositive
sw02-0224-fs61,A,B,tôi có một người bạn cô ấy và bạn cùng phòng đã từng làm người chăm sóc ở tại nhà chủ,inform
sw02-0224-fs62,A,B,uh uh,stalling
sw02-0224-fs63,A,B,việc đó -,retraction
sw02-0224-fs64,A,B,cô ấy và bạn cùng phòng đã từng làm người chăm sóc ở tại nhà chủ,inform
sw02-0224-fs65,A,B,và,turnKeep
sw02-0224-fs66,A,B,họ thích việc đó,inform
sw02-0224-fs67,A,B,họ đã ở cùng gia đình đó từ lúc những đứa trẻ còn nhỏ bạn biết đó bốn hoặc năm tuổi mãi đến khi bọn trẻ đến trường,inform
sw02-0224-fs68,A,B,bạn biết đó,stalling
sw02-0224-fs69,A,B,và,turnKeep
sw02-0224-fs70,A,B,uh,stalling
sw02-0224-fs71,A,B,cô ấy được trả rất hậu hĩnh vì phụ huynh tin tưởng họ,inform
sw02-0224-fs72,A,B,họ phụ huynh,selfCorrection
sw02-0224-fs73,A,B,và,turnKeep
sw02-0224-fs74,A,B,họ đã làm được một công việc tốt,inform
sw02-0224-fs75,A,B,bạn biết đó,stalling
sw02-0224-fs76,A,B,vì vậy tôi có thể nhìn thấy nơi mà một người nào đó ở một vị trí như thế có khả năng sống cùng chủ nhà chắc chắn sẽ là con đường để đi nếu bạn đủ may mắn để có tài chính để có thể làm điều đó,inform
sw02-0224-fs77,A,B,um,stalling
sw02-0224-fs78,A,B,bạn biết đó,stalling
sw02-0224-fs79,A,B,you're you're,stalling
sw02-0224-fs80,B,A,ừm thì,turnTake
sw02-0224-fs81,B,A,điều đó đúng,agreement
sw02-0224-fs82,A,B,yeah,autoPositive
sw02-0224-fs83,B,A,và đó là điều mà chúng ta đang phải vật lộn bây giờ,inform
sw02-0224-fs84,A,B,yeah,autoPositive
sw02-0224-fs85,A,B,tôi nghĩ rằng đó chỉ là  vấn đề ưu tiên,inform
sw02-0224-fs86,A,B,đó là một điều khủng khiếp để nói khi bạn đang nói về trẻ em theo cách đó,inform
sw02-0224-fs87,A,B,nó là ừm bạn biết nó là,stalling
sw02-0224-fs88,A,B,nhưng bạn vẫn phải thực tế giống như vậy tôi nghĩ rằng,inform
sw02-0224-fs89,B,A,oh,turnTake:stalling
sw02-0224-fs90,B,A,yeah,agreement
sw02-0224-fs91,A,B,yeah,autoPositive
sw02-0224-fs92,A,B,yeah,autoPositive
sw02-0224-fs93,B,A,cũng giống như các nền văn hóa khác không đồng ý cuộc sống của chúng tôi không xoay quanh con cái chúng ta,inform
sw02-0224-fs94,A,B,yeah,autoPositive
sw02-0224-fs95,A,B,yeah,autoPositive
sw02-0224-fs96,A,B,và,turnKeep
sw02-0224-fs97,A,B,thật tệ khi cũng phải thừa nhận điều đó,inform
sw02-0224-fs98,A,B,that's that's that's,stalling
sw02-0224-fs99,A,B,nhưng nó chỉ là có rất nhiều áp lực khi bạn đang nói về hai người làm việc xa gia đình,inform
sw02-0224-fs100,A,B,ừm bạn biết đó,stalling
sw02-0224-fs101,A,B,và và,stalling
sw02-0224-fs102,A,B,tôi nghĩ rằng đó là một trong những lý do tại sao tôi tiếp tục không có con,inform
sw02-0224-fs103,A,B,tôi -,retraction
sw02-0224-fs104,A,B,nó thật đúng là một trách nhiệm,inform
sw02-0224-fs105,A,B,và và,stalling
sw02-0224-fs106,A,B,khi tôi đã có những người bạn đã nói - khi bạn nghe người ta nói,selfCorrection
sw02-0224-fs107,A,B,khi bạn nghe người ta nói nó làm thay đổi cuộc sống của bạn mãi mãi xin hãy chú ý voc_laugh,inform
sw02-0224-fs108,A,B,it it,stalling
sw02-0224-fs109,A,B,vâng tôi nhận ra đó là sự thật,inform
sw02-0224-fs110,A,B,vậy nó thật đúng là một trách nhiệm,inform
sw02-0224-fs111,A,B,uh,stalling
sw02-0224-fs112,B,A,vâng,turnTake
sw02-0224-fs113,B,A,nó quả thực là vậy,agreement
sw02-0224-fs114,B,A,uh,stalling
sw02-0224-fs115,B,A,nếu tôi có thể (()) ở trong tình huống ngược lại một lúc,request
sw02-0224-fs116,A,B,huh-uh,autoPositive
sw02-0224-fs117,B,A,Đó là một vinh dự và xúc động  được làm cha mẹ mà phần lớn thời gian điều đó xứng đáng,inform
sw02-0224-fs118,A,B,oh,stalling
sw02-0224-fs119,A,B,yeah,autoPositive
sw02-0224-fs120,A,B,huh-uh,autoPositive
sw02-0224-fs121,A,B,yeah voc_laugh,autoPositive
sw02-0224-fs122,A,B,phần lớn thời gian voc_laugh,agreement
sw02-0224-fs123,B,A,vâng,turnTake
sw02-0224-fs124,B,A,tôi phải thành thật về điều đó,inform
sw02-0224-fs125,B,A,điều đó không phải luôn xứng đáng,inform
sw02-0224-fs126,A,B,yeah,autoPositive
sw02-0224-fs127,A,B,oh,stalling
sw02-0224-fs128,A,B,chắn chắn,autoPositive
sw02-0224-fs129,A,B,chắn chắn,autoPositive
sw02-0224-fs130,A,B,chắn chắn,autoPositive
sw02-0224-fs131,A,B,chắn chắn,autoPositive
sw02-0224-fs132,B,A,có những lúc tôi nghĩ gee nếu tôi không có con tôi có thể ra ngoài chơi ((cầu)) hay golf,inform
sw02-0224-fs133,A,B,phải,autoPositive:turnTake
sw02-0224-fs134,A,B,phải,autoPositive
sw02-0224-fs135,A,B,phải,autoPositive
sw02-0224-fs136,A,B,phải,autoPositive
sw02-0224-fs137,A,B,nhưng,turnKeep
sw02-0224-fs138,A,B,điều đó thật buồn cười,inform
sw02-0224-fs139,A,B,bạn biết đó,stalling
sw02-0224-fs140,A,B,tôi từng làm tôi từng có,selfCorrection
sw02-0224-fs141,A,B,bạn biết đó,stalling
sw02-0224-fs142,A,B,tôi có một người bạn nói rằng trước khi chúng ta luôn nói rằng chúng ta không muốn con cái bởi vì chúng ta không thể rời bỏ sự thôi thúc của thời điểm hay bởi cái này hay cái kia và những thứ khác,inform
sw02-0224-fs143,A,B,và,turnKeep
sw02-0224-fs144,A,B,cô ấy già đi,inform
sw02-0224-fs145,A,B,và,turnKeep
sw02-0224-fs146,A,B,cô nói đằng nào chúng ta cũng không bao giờ làm những đó,inform
sw02-0224-fs147,A,B,nhưng bạn biết đó,stalling
sw02-0224-fs148,A,B,nên,turnKeep
sw02-0224-fs149,A,B,tại sao voc_laugh tại sao,stalling
sw02-0224-fs150,A,B,bạn biết đó,stalling
sw02-0224-fs151,A,B,tại sao tôi vẫn đang chờ đợi,inform
sw02-0224-fs152,A,B,it's its,stalling
sw02-0224-fs153,A,B,Đó chỉ là cách thức thái độ của bạn thay đổi,inform
sw02-0224-fs154,A,B,và,turnKeep
sw02-0224-fs155,A,B,bạn trưởng thành tôi cho rằng thế,inform
sw02-0224-fs156,A,B,nhưng về việc chăm sóc con tôi có những người bạn vật lộn về tài chính và cả hai đều phải làm việc,inform
sw02-0224-fs157,A,B,tôi bạn biết đó tôi,stalling
sw02-0224-fs158,A,B,và và,stalling
sw02-0224-fs159,A,B,Đó là một vấn đề không nhất thiết rằng cô ấy có thể muốn ở nhà hoặc anh ấy cũng như,inform
sw02-0224-fs160,A,B,uh,stalling
sw02-0224-fs161,A,B,nhưng bạn biết đó họ cần tiền,inform
sw02-0224-fs162,A,B,và khi tôi nhìn thấy một số người bạn của tôi đã đưa đứa bé sáu tuần tuổi bạn đã biết cho người khác nó chỉ là tôi có thể tưởng tượng được rằng cảm xúc nó phải được nhân lên với thực tế rằng bạn không thực sự tin tưởng vào người đó hoặc bạn lại khó chịu với tình trạng này cũng như nơi chăm sóc trẻ em,inform
sw02-0224-fs163,A,B,uh,stalling
sw02-0224-fs164,A,B,và và bạn biết đó,stalling
sw02-0224-fs165,A,B,um,stalling
sw02-0224-fs166,A,B,điều đó thật đáng sợ,inform
sw02-0224-fs167,B,A,vâng,turnTake
sw02-0224-fs168,B,A,chúng tôi thật may mắn khi con chúng tôi từng ở độ tuổi đó,inform
sw02-0224-fs169,B,A,và,turnKeep
sw02-0224-fs170,B,A,đã sống trong một cộng đồng trong một thời gian chúng tôi biết người mà chúng tôi đã tin tưởng trao con chúng tôi,inform
sw02-0224-fs171,B,A,và,selfCorrection
sw02-0224-fs172,A,B,huh-uh,autoPositive
sw02-0224-fs173,A,B,đó là một điểm cộng lớn,autoPositive
sw02-0224-fs174,B,A,và cảm thấy cảm giác an toàn,inform
sw02-0224-fs175,B,A,điều đó điều đó,stalling
sw02-0224-fs176,A,B,phải,autoPositive
sw02-0224-fs177,A,B,phải,autoPositive
sw02-0224-fs178,B,A,phải,turnKeep
sw02-0224-fs179,B,A,chúng tôi để lại cho họ (()) con nhỏ,inform
sw02-0224-fs180,A,B,huh-uh,autoPositive
sw02-0224-fs181,B,A,nhưng,turnKeep
sw02-0224-fs182,B,A,chúng tôi cũng học được một số điều từ trải nghiệm đó và con chúng tôi đã lớn hơn,inform
sw02-0224-fs183,A,B,yeah,autoPositive
sw02-0224-fs184,B,A,đó là những người trông trẻ không biết hết mọi thứ,inform
sw02-0224-fs185,A,B,huh-uh,autoPositive
sw02-0224-fs186,B,A,-- họ không phải là tất cả với tất cả mọi người --,inform
sw02-0224-fs187,A,B,phải,autoPositive
sw02-0224-fs188,B,A,-- hay với tất cả trẻ con,inform
sw02-0224-fs189,A,B,phải,autoPositive
sw02-0224-fs190,A,B,phải,autoPositive
sw02-0224-fs191,A,B,yeah,autoPositive
sw02-0224-fs192,B,A,những người tốt với trẻ sơ sinh có xu hướng không được tốt với trẻ mới biết đi,inform
sw02-0224-fs193,A,B,huh-uh,autoPositive
sw02-0224-fs194,A,B,huh-uh,autoPositive
sw02-0224-fs195,A,B,tôi không biết,stalling
sw02-0224-fs196,A,B,tôi nghĩ rằng mức độ kiên nhẫn của bạn cần phải tăng khi đứa trẻ lớn lên voc_laugh,inform
sw02-0224-fs197,A,B,phải cần phải,selfCorrection
sw02-0224-fs198,A,B,tôi nghĩ đó có thể là một phần của vấn đề với một số người bạn biết đó,inform
sw02-0224-fs199,A,B,chăm sóc một đứa trẻ tôi biết không phải là một việc dễ dàng,inform
sw02-0224-fs200,A,B,nhưng khi bạn có chúng đôi bàn chân nhỏ bé đang di chuyển,inform
sw02-0224-fs201,A,B,của chúng của chúng,stalling
sw02-0224-fs202,A,B,và,turnKeep
sw02-0224-fs203,A,B,bạn phải đuổi theo chúng liên tục,inform
sw02-0224-fs204,A,B,tôi chắc chắn đó là cả một trò chơi bóng mới,inform
sw02-0224-fs205,B,A,oh,stalling
sw02-0224-fs206,B,A,yeah,autoPositive
sw02-0224-fs207,B,A,yeah,autoPositive
sw02-0224-fs208,B,A,tôi có một đứa con chín tuổi đứa mà tôi sẽ vui lòng đổi lấy một em bé,inform
sw02-0224-fs209,A,B,voc_laugh ồ thật á,autoPositive
sw02-0224-fs210,A,B,vâng,turnTake
sw02-0224-fs211,A,B,nghe giống như bạn sẵn sàng bỏ qua phần tệ nhất hơn là lo lắng về nó,inform
sw02-0224-fs212,A,B,lo lắng về nó từ khi chúng đều đi học bạn không phải lo lắng về chúng,selfCorrection
sw02-0224-fs213,A,B,vì chúng đều đến truwongf bạn không phải lo lắng về  mottj người dành toàn thời gian để chăm sóc chúng << giọng tăng và giảm dần>>,inform
sw02-0224-fs214,B,A,oh,turnTake:stalling
sw02-0224-fs215,B,A,bạn không biết những gì sẽ xảy ra sau khi chúng đi vào trường học,inform
sw02-0224-fs216,A,B,voc_laugh Đó là một cái gì đó hoàn toàn khác,inform
sw02-0224-fs217,A,B,uh,stalling
sw02-0224-fs218,B,A,oh,turnTake:stalling
sw02-0224-fs219,B,A,vâng,agreement
sw02-0224-fs220,B,A,bây giờ chúng ta có một người  học piano,inform
sw02-0224-fs221,B,A,uh,stalling
sw02-0224-fs222,A,B,huh-uh,autoPositive
sw02-0224-fs223,B,A,ở đâu đó vào một buổi chiều,inform
sw02-0224-fs224,B,A,và,turnKeep
sw02-0224-fs225,B,A,và người còn lại tất nhiên không thể làm điều tương tự,inform
sw02-0224-fs226,A,B,oh,stalling
sw02-0224-fs227,A,B,tất nhiên là không,agreement
sw02-0224-fs228,B,A,nó phải là một nơi khác,inform
sw02-0224-fs229,B,A,và không nó không đủ để ngồi và đợi,inform
sw02-0224-fs230,A,B,voc_laugh bạn không thể làm điều đó,agreement
sw02-0224-fs231,A,B,không,agreement
sw02-0224-fs232,B,A,không,agreement
sw02-0224-fs233,A,B,không,agreement
sw02-0224-fs234,A,B,không,agreement
sw02-0224-fs235,B,A,chỉ là -,retraction
sw02-0224-fs236,B,A,nó sẽ không làm,agreement
sw02-0224-fs237,A,B,điều đó không đúng trọng tâm câu hỏi,agreement
sw02-0224-fs238,A,B,tôi chắc chắn,agreement
sw02-0224-fs239,B,A,tất nhiên,agreement
sw02-0224-fs240,B,A,nhưng,turnKeep
sw02-0224-fs241,B,A,chúng tôi đang giúp bạn biết đấy,inform
sw02-0224-fs242,A,B,phải,autoPositive
sw02-0224-fs243,A,B,phải,autoPositive
sw02-0224-fs244,B,A,chúng ta đang hợp tác,inform
sw02-0224-fs245,B,A,có chuyện gì với bạn vậy,setQuestion
sw02-0224-fs246,A,B,phải,autoPositive
sw02-0224-fs247,A,B,phải,autoPositive
sw02-0224-fs248,B,A,bạn không hiểu điều này,inform
sw02-0224-fs249,A,B,huh-uh,autoPositive
sw02-0224-fs250,B,A,đó chỉ là cách suy nghĩ của họ,inform
sw02-0224-fs251,B,A,và,turnKeep
sw02-0224-fs252,B,A,nó gần như hàng ngày,inform
sw02-0224-fs253,A,B,điều đó thật tuyệt,autoPositive
sw02-0224-fs254,A,B,thật tuyệt khi mọi người thật sự -,inform
sw02-0224-fs255,A,B,sức chịu đựng mà bạn phải rút ra từ bản thân để đối phó với nó,inform
sw02-0224-fs256,A,B,bạn biết đó,stalling
sw02-0224-fs257,A,B,nó chắc hẳn phải thú vị,inform
sw02-0224-fs258,A,B,tôi đoán bạn phát hiện ra rằng bạn là một người mạnh mẽ hơn nhiều so với bạn nghĩ có thể,inform
sw02-0224-fs259,B,A,vâng,turnTake
sw02-0224-fs260,B,A,tôi đã phát hiện ra tôi thực sự là một người tốt,inform
sw02-0224-fs261,B,A,sự thành công trong vòng nhiều năm -,inform
sw02-0224-fs262,A,B,voc_laugh,autoPositive
sw02-0224-fs263,B,A,((   )) bởi vì tôi đã không cần đến nó,inform
sw02-0224-fs264,A,B,voc_laugh  huh-uh,autoPositive
sw02-0224-fs265,B,A,và,turnKeep
sw02-0224-fs266,B,A,giờ tôi cần nó,inform
sw02-0224-fs268,B,A,yeah,autoPositive
sw02-0224-fs269,B,A,và,turnKeep
sw02-0224-fs270,B,A,nó vẫn ở mức rất thấp voc_laugh,inform
sw02-0224-fs271,A,B,voc_laugh,autoPositive
sw02-0224-fs272,B,A,voc_laugh,autoPositive
sw02-0224-fs273,A,B,vâng,turnTake
sw02-0224-fs274,A,B,bạn có cảm thấy yên tâm khi chúng trở về nhà sau giờ học chỉ đến khi bạn và vợ trở về nhà,propositionalQuestion
sw02-0224-fs275,A,B,um,stalling
sw02-0224-fs276,B,A,tất nhiên là không,answer:turnGrab
sw02-0224-fs277,A,B,không,autoPositive
sw02-0224-fs278,A,B,yeah,autoPositive
sw02-0224-fs279,B,A,ý tôi là một trong số chúng tôi sẽ không giám sát bất cứ lúc nào  bất cứ nơi nào bất cứ ở đâu,inform
sw02-0224-fs280,B,A,tôi sẽ tôi sẽ,stalling
sw02-0224-fs281,A,B,huh-uh,autoPositive
sw02-0224-fs282,B,A,uh,stalling
sw02-0224-fs283,B,A,một trong những khác tôi sẽ không để lại hai phút không có giám sát,inform
sw02-0224-fs284,A,B,yeah,autoPositive
sw02-0224-fs285,A,B,yeah,autoPositive
sw02-0224-fs286,A,B,Đó chỉ là một sự khác biệt ở con cái tôi giả sử,inform
sw02-0224-fs287,B,A,điều đó đúng,autoPositive
sw02-0224-fs288,A,B,yeah,autoPositive
sw02-0224-fs289,B,A,một sẽ dẫn đến cái khác,checkQuestion
sw02-0224-fs290,A,B,huh-uh,confirm
sw02-0224-fs291,A,B,yeah,confirm
sw02-0224-fs292,B,A,và uh  -,turnTake:stalling
sw02-0224-fs293,A,B,và,turnTake
sw02-0224-fs294,A,B,nó là nó là,stalling
sw02-0224-fs295,A,B,đó là người sẽ xuống dốc,inform
sw02-0224-fs296,A,B,có phải nó có phải nó,stalling
sw02-0224-fs297,A,B,có phải đứa cần nhiều sự giám sát sẽ có ảnh hưởng xấu đến đứa lớn hơn hoặc trưởng thành hơn,propositionalQuestion
sw02-0224-fs298,A,B,cần cần,stalling
sw02-0224-fs299,B,A,tất nhiên,answer
sw02-0224-fs300,A,B,yeah voc_laugh,autoPositive
sw02-0224-fs301,A,B,thật đáng tiếc voc_laugh,inform
sw02-0224-fs302,B,A,bạn không nghĩ rằng bạn không nghĩ rằng,stalling
sw02-0224-fs303,B,A,bạn không nghĩ rằng đó là ưu thế,checkQuestion
sw02-0224-fs304,A,B,vâng,turnTake
sw02-0224-fs305,A,B,tôi tôi tôi,stalling
sw02-0224-fs306,A,B,tôi sống trông thế giới mơ ước,inform
sw02-0224-fs307,A,B,những gì tôi biết,inform
sw02-0224-fs308,A,B,như tôi đã nói tôi không có con,inform
sw02-0224-fs309,A,B,và,turnKeep
sw02-0224-fs310,A,B,tôi là con một,inform
sw02-0224-fs311,A,B,vì vậy tôi chưa bao giờ có trẻ con ở cạnh,inform
sw02-0224-fs312,A,B,vậy nên tôi đại loại như bị lúng túng nơi liên quan đến việc đó,inform
sw02-0224-fs313,A,B,uh,stalling
sw02-0224-fs314,A,B,nhưng tôi có nghe các bạn tôi nói về nó,inform
sw02-0224-fs315,B,A,chúng tôi chúng tôi,stalling
sw02-0224-fs316,B,A,chúng tôi thực sự vui vẻ,inform
sw02-0224-fs317,B,A,vợ tôi và tôi đều là con một,inform
sw02-0224-fs318,A,B,huh-uh,autoPositive
sw02-0224-fs319,B,A,và,turnKeep
sw02-0224-fs320,B,A,chúng tôi đã không thể đợi để có hai đứa con để chúng có thể làm bạn,inform
sw02-0224-fs321,A,B,yeah voc_laugh,autoPositive
sw02-0224-fs322,B,A,sai rồi,inform
sw02-0224-fs323,A,B,voc_laugh  việc đó như chiến tranh thế giới thứ ba trong từng phút voc_laugh,inform
sw02-0224-fs324,A,B,tôi không biết,stalling
sw02-0224-fs325,A,B,tôi tôi tôi,stalling
sw02-0224-fs326,A,B,tôi phải thừa nhận tôi từng ích kỷ như một đứa trẻ,inform
sw02-0224-fs327,A,B,ích ích kỷ,selfCorrection
sw02-0224-fs328,A,B,tôi từng không muốn có anh chị em,inform
sw02-0224-fs329,A,B,và,turnKeep
sw02-0224-fs330,A,B,giờ khi tôi đã lớn tất nhiên chuyện đó sẽ khác,inform
sw02-0224-fs331,A,B,bạn biết đó,stalling
sw02-0224-fs332,A,B,tôi suy nghĩ về nó sẽ không được tốt đẹp,inform
sw02-0224-fs333,A,B,ừm,stalling
sw02-0224-fs334,A,B,nhưng ừm dù thế nào,stalling
sw02-0224-fs335,B,A,hãy trở thành những người bạn tốt,suggest
sw02-0224-fs336,A,B,yeah oh,autoPositive
sw02-0224-fs337,A,B,tôi có những người bạn tuyệt vời,inform
sw02-0224-fs338,A,B,điều đó đúng,autoPositive
sw02-0224-fs339,A,B,bạn thân của tôi là là một trong mười đứa con,inform
sw02-0224-fs340,A,B,và vì thế,turnKeep
sw02-0224-fs341,A,B,họ đại loại như nhận nuôi tôi như đứa con thứ mười một,inform
sw02-0224-fs342,A,B,bạn biết đó,stalling
sw02-0224-fs343,A,B,nên việc đó diễn ra khá tốt,inform
sw02-0224-fs344,A,B,cô không bao giờ phải lo lắng về việc ai để chăm sóc con bởi vì luôn luôn có ai đó có lớn hơn để giải quyết với họ,inform
sw02-0224-fs345,A,B,vì vậy tôi đoán đó là một sự thay thế,inform
sw02-0224-fs346,A,B,nếu bạn chỉ có thể hãy có cả một đoàn người voc_laugh,inform
sw02-0224-fs347,A,B,um,stalling
sw02-0224-fs348,B,A,có vừa đủ,completion
sw02-0224-fs349,B,A,voc_laugh,autoPositive
sw02-0224-fs350,A,B,trong lúc những đứa bé nhất ở đó bạn sẽ có đứa lớn hơn chăm sóc chúng,inform
sw02-0224-fs351,B,A,điều đó đúng,autoPositive
sw02-0224-fs352,A,B,tôi không biết,stalling
sw02-0224-fs353,A,B,khi bạn xem tất cả những chuyện đáng sợ trên tivi về nơi chăm sóc trẻ,inform
sw02-0224-fs354,A,B,và,turnKeep
sw02-0224-fs355,A,B,chúa ơi,inform
sw02-0224-fs356,A,B,tôi đã từng xem một số thứ trên tivi gần đây về một cô bé kể với mẹ những câu chuyện tồi tệ,inform
sw02-0224-fs357,A,B,và,turnKeep
sw02-0224-fs358,A,B,tất nhiên mọi người phủ nhận nó,inform
sw02-0224-fs359,A,B,và,turnKeep
sw02-0224-fs360,A,B,uh,stalling
sw02-0224-fs361,A,B,nó thật đáng sợ,inform
sw02-0224-fs362,A,B,nó thật sự thế,inform
sw02-0224-fs363,B,A,vâng,turnTake
sw02-0224-fs364,B,A,cái gì cái gì,stalling
sw02-0224-fs365,B,A,điều đáng sợ là bố mẹ thấy những điều bạn thực sự không hiểu,inform
sw02-0224-fs366,B,A,điều đó điều đó,stalling
sw02-0224-fs367,A,B,huh-uh,autoPositive
sw02-0224-fs368,A,B,huh-uh,autoPositive
sw02-0224-fs369,B,A,và rồi bạn thực sự không biết chuyện gì xảy ra,inform
sw02-0224-fs370,A,B,yeah,autoPositive
sw02-0224-fs371,B,A,chúng tôi đã đuổi việc một người trông trẻ vì chúng tôi trở về nhà vào một đêm và tìm thấy một mảnh dây băng,inform
sw02-0224-fs372,B,A,um,stalling
sw02-0224-fs373,A,B,huh-uh,autoPositive
sw02-0224-fs374,B,A,bạn biết đó,stalling
sw02-0224-fs375,B,A,,inform
sw02-0224-fs376,A,B,huh-uh,autoPositive
sw02-0224-fs377,B,A,cột vào ghế,inform
sw02-0224-fs378,B,A,nơi mà tất nhiên cô ta,inform
sw02-0224-fs379,B,A,đã có đã có,stalling
