washington-fs51,p2,p1,what is the first question,autoPositive
washington-fs52,p2,p1,so,turnKeep:stalling
washington-fs53,p2,p1,what do you do,setQuestion
washington-fs54,p1,p2,i am a leader,setAnswer
washington-fs55,p2,p1,a leader,autoPositive
washington-fs56,p2,p1,uhm,turnKeep:stalling
washington-fs57,p2,p1,what is your nationality,setQuestion
washington-fs58,p1,p2,i am american,setAnswer
washington-fs59,p2,p1,american,autoPositive
washington-fs60,p2,p1,are you alive,propositionalQuestion
washington-fs61,p1,p2,i am not alive,propositionalAnswer
washington-fs62,p2,p1,youre not alive,autoPositive:stalling
washington-fs63,p2,p1,okay,autoPositive:turnKeep:stalling
washington-fs64,p2,p1,so,turnKeep:stalling
washington-fs65,p2,p1,are you a,propositionalQuestion
washington-fs66,p2,p1,are you leading a company,propositionalQuestion
washington-fs67,p2,p1,are you leading,selfCorrection
washington-fs68,p1,p2,i am not leading a company,propositionalAnswer
washington-fs69,p1,p2,and i also want to make sure you understand you are not confined to yes or no questions,
washington-fs70,p1,p2,you may ask whatever you wish,
washington-fs71,p2,p1,okay,autoPositive
washington-fs72,p2,p1,so,turnKeep:stalling
washington-fs73,p2,p1,youre not a company leader,autoPositive
washington-fs74,p2,p1,so,turnKeep:stalling
washington-fs75,p2,p1,hm,turnKeep:stalling
washington-fs76,p2,p1,when are you born,setQuestion
washington-fs77,p1,p2,i was born on february twenty second seventeen thirty two,setAnswer
washington-fs78,p2,p1,seventeen thirty two,autoPositive
washington-fs79,p2,p1,ok,autoPositive:turnKeep
washington-fs80,p2,p1,eehm,turnKeep:stalling
washington-fs81,p2,p1,are a politician,propositionalQuestion
washington-fs82,p1,p2,i am a politician,propositionalAnswer
washington-fs83,p2,p1,okay,autoPositive
washington-fs84,p2,p1,so then it is not my area,inform
washington-fs85,p2,p1,but i will try to guess,
washington-fs86,p2,p1,a politician,autoPositive
washington-fs87,p2,p1,so,stalling
washington-fs88,p2,p1,so,turnTake
washington-fs89,p2,p1,when were you in the goverment,setQuestion
washington-fs90,p1,p2,uhm,turnAccept:stalling
washington-fs91,p1,p2,lets see,turnKeep:pausing
washington-fs92,p1,p2,uh,turnKeep:stalling
washington-fs93,p1,p2,this must be,setAnswer
washington-fs94,p1,p2,okay,autoPositive:turnKeep
washington-fs95,p1,p2,uhm,turnKeep:stalling
washington-fs96,p1,p2,i retired from the presidency in seventeen ninety seven,setAnswer
washington-fs97,p1,p2,i retired,selfCorrection
washington-fs98,p2,p1,ninety seven,autoPositive
washington-fs99,p2,p1,george washington,guess
washington-fs100,p1,p2,is that your final guess,
washington-fs101,p2,p1,uhm,turnAccept:stalling
washington-fs102,p2,p1,ninety seven,autoPositive:stalling
washington-fs103,p2,p1,uhm,turnKeep:stalling
washington-fs104,p2,p1,washington or bill clinton,guess
washington-fs105,p2,p1,im not sure hes alive,inform
washington-fs106,p1,p2,so please give a guess,
washington-fs107,p1,p2,or ask another question,
washington-fs108,p1,p2,you have four left,
washington-fs109,p2,p1,so,turnKeep:interactionStructuring
washington-fs110,p2,p1,did you have an affair with monica lewinsky,propositionalQuestion
washington-fs111,p1,p2,i did not,propositionalAnswer
washington-fs112,p2,p1,so you are not bill clinton,guess
washington-fs113,p1,p2,uhm,turnAccept:stalling
washington-fs114,p1,p2,i am not bill clinton,disconfirm
washington-fs115,p2,p1,correct uuh,autoPositive
washington-fs116,p1,p2,i am george washington,inform
washington-fs117,p2,p1,oh,autoPositive
washington-fs118,p2,p1,my first guess was correct,
washington-fs119,p2,p1,ok,autoPositive
washington-fs120,p1,p2,it was,
washington-fs121,p2,p1,you confused me,
washington-fs122,p1,p2,im sorry but,apology
washington-fs123,p1,p2,im sorry but,selfCorrection
washington-fs124,p1,p2,im sorry,apology
washington-fs125,p1,p2,but youll do better next time,inform
washington-fs126,p1,p2,youll do better next time we get to do lots of rounds,closing
washington-fs127,p1,p2,we get to do lots of rounds,
washington-fs128,p2,p1,okay hopefully hopefully,autoPositive
washington-fs129,p2,p1,okay,acceptApology
