TRAINS1-fs66,U,S,like i don't think we so to get the maximum number of box cars of oranges to bath by seven am i don't think we can even use those two at bath,inform
,U,S,i don-,
,U,S,s-,
TRAINS1-fs67,U,S,voc_breath,turnKeep:stalling
,U,S,because there we,
TRAINS1-fs68,U,S,because we can't get an engine to bath in time,inform
TRAINS1-fs69,S,U,that's right,agreement
TRAINS1-fs70,U,S,okay,autoPositive:turnTake
TRAINS1-fs71,U,S,voc_breath so,turnKeep
TRAINS1-fs72,U,S,we have the three boxcars at dansville,inform
TRAINS1-fs73,U,S,so,turnKeep
TRAINS1-fs74,U,S,how far is it from avon to danville,setQuestion
TRAINS1-fs75,S,U,three hours,answer
TRAINS1-fs76,U,S,three hours,autoPositive
TRAINS1-fs77,U,S,then from dansville to corning,SetQuestion
TRAINS1-fs78,S,U,one hour,answer
TRAINS1-fs79,U,S,okay,autoPositive:turnTake
TRAINS1-fs80,U,S,so we can actually use those three boxcars right,checkQuestion:turnAssign
TRAINS1-fs81,S,U,mm-hm,confirm
TRAINS1-fs82,U,S,okay,autoPositive:turnTake
TRAINS1-fs83,U,S,so that's three boxcars,inform
TRAINS1-fs84,U,S,okay,turnKeep
TRAINS1-fs85,U,S,so that's engine e one from avon going to dansville pick up the three boxcars go to corning load them up and then take it to bath,inform
TRAINS1-fs86,U,S,okay,turnKeep
TRAINS1-fs87,U,S,so that's good,inform
TRAINS1-fs88,U,S,voc_breath so,turnKeep
TRAINS1-fs89,U,S,then i guess we can also take like engine e two with those two boxcars from elmira take it to corning,inform
TRAINS1-fs90,U,S,so elmira to corning is two hours,checkQuestion
TRAINS1-fs91,S,U,mm-hm,confirm
TRAINS1-fs92,U,S,okay,autoPositive:turnTake
TRAINS1-fs93,U,S,voc_breath and,turnKeep
TRAINS1-fs94,U,S,okay,turnKeep
TRAINS1-fs95,U,S,voc_breath so,turnKeep:stalling
TRAINS1-fs96,U,S,yeah that should also work,inform
TRAINS1-fs97,S,U,mm-hm,agreement
TRAINS1-fs98,U,S,so,turnTake
,U,S,le-,
TRAINS1-fs99,U,S,so did you wanna repeat that plan,request:turnAssign
TRAINS1-fs100,S,U,okay,acceptRequest:turnAccept
TRAINS1-fs101,S,U,engine one goes to dansville picks up three boxcars goes to corning is loaded with oranges and goes to bath engine e two picks takes the two boxcars at elmira to corning where they're loaded with oranges and then takes them to bath,inform
TRAINS1-fs102,U,S,okay,alloPositive
TRAINS1-fs103,U,S,so that gives us a maximum number of five,inform
TRAINS1-fs104,U,S,okay,interactionStructuring
